"Start URL","Titolo","Author","Genre","Setting","EditionInfo","System","Awards","OtherTags"
"http://index.rpg.net/display-entry.phtml?mainid=13042","WARS Roleplaying Game","Ian Lizard Harac, Greg Lynch","Science Fiction","WARS Solar System","Mongoose Publishing","WARS d20","",""
"http://index.rpg.net/display-entry.phtml?mainid=5380","Breaking the Ice","Emily Care Boss","Romance","Generic","Black and Green Games","Generic / One-Off System 0","Indie RPG (Indie Game of the Year Runner Up, 2005) Indie RPG (Best Support Runner Up, 2005) Indie RPG (Most Innovative Game Runner Up, 2005) Outie (Best Sui Generis RPG Honorable Mention, 2005) Grog d'Or (Best RPG Nominee, 2006)",""
"http://index.rpg.net/display-entry.phtml?mainid=9978","Mastering Iron Heroes","Michael Mearls","Fantasy","Generic","Sword & Sorcery / Malhavoc Press","Iron Heroes","",""
"http://index.rpg.net/display-entry.phtml?mainid=775","World of Warcraft: The Roleplaying Game","Rob Baxter, Bob Fitch, Luke Johnson, Seth Johnson, Mur Lafferty, Andrew Rowe","Fantasy","World of Warcraft","Sword & Sorcery","d20 3.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=2342","Etherscope","Christopher F Allen, Chris Durham, Luke Johnson, Nigel McClelland, Ben Redmond, David Schwartz","Cyberpunk / Historical","Etherscope","Goodman Games","Etherscope","ENnie (Honourable Mention for Best Product, 2006) ENnie (Nominee for Best d20 or OGL Product, 2006) Weird GameWyrd (Possessor of the Wow Factor Finalist, 2005) Weird GameWyrd (The Most Atmospheric RPG or Supplement Finalist, 2005) Weird GameWyrd (The RPG or Supplement Most Likely to Amuse Evil GMs Finalist, 2005)",""
"http://index.rpg.net/display-entry.phtml?mainid=14986","Realm Antique","Richard Parkison","Fantasy / Historical","Realm Antique","Better Mousetrap Games","Realm Antique","",""
"http://index.rpg.net/display-entry.phtml?mainid=16724","Unsung","","Modern","Earth","Ivanhoe Unbound","","",""
"http://index.rpg.net/display-entry.phtml?mainid=3054","Starship Troopers: The Roleplaying Game","August Hahn","Science Fiction","Starship Troopers","Mongoose Publishing","d20 3.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=8885","Dog Town: Core Rulebook","James Ridd, Jonathan Ridd","Action / Crime","Dog Town","Cold Blooded Games","Split System","Indie RPG (Andy's Choice Nod, 2004)",""
"http://index.rpg.net/display-entry.phtml?mainid=912","Chaos U","Jennifer Schoonover","Fantasy / Humor","Modern","FireWater Productions","Chaos U","",""
"http://index.rpg.net/display-entry.phtml?mainid=3606","Mascot-tan","Ewen Cluney","Anime","Generic","Distant Star Games","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=4478","Tales from The Wood","Mark George, Simon Washbourne","Animal","Generic","Beyond Belief Games","Tales from the Wood","",""
"http://index.rpg.net/display-entry.phtml?mainid=6897","Rippers: The Horror Wars","Shane Lacy Hensley","War","Rippers","Great White Games","Savage Worlds 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=1884","Steam Warriors","Mark Charke, Neal Gamache, Joseph Goodman, Lee Hammock, Mateo Salazar, Wes Schneider","Fantasy / Steam Punk","Dragonmech","Sword & Sorcery","d20 3.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=10072","Dare","Tim Gray","Pulp","Modern","Silver Branch Games","NUGGETS","",""
"http://index.rpg.net/display-entry.phtml?mainid=6517","Vanishing Point","Ashok Desai","Multigenre","Vanishing Point","Sane Studios, UK","Vanishing Point","",""
"http://index.rpg.net/display-entry.phtml?mainid=5868","Modern Ops","James Houlahan","War","Modern","Great White Games","Savage Worlds 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=5480","Living Legends","Jeff Dee","Super Hero","Living Legends","Uni Games","Living Legends","",""
"http://index.rpg.net/display-entry.phtml?mainid=8726","Hack-n-Slash","Dan Ridenhour","Fantasy","Generic","Digital Alchemy","Fudge 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=3895","Squirrel Attack: Operation Get Mr. Jones' Nuts","William Corrie III","Animal","Mr. Jones' Farm","Hinterwelt Enterprises","Iridium Lite","",""
"http://index.rpg.net/display-entry.phtml?mainid=2963","Jeremiah the Roleplaying Game","Scott Agnew","Post-Apocalypse","Jeremiah Post Apocalyptic Earth","Mongoose Publishing","d20 3.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=5292","Broken Gears","Michael Conterio, Helen “Naath” Cousins, Lawrence “Los” Davies, Tom Garnett, Robert Hansen, Michelle Hart, Jamie Horder, Ian Horne, Edith “James Bowe” T. Hutt, Tom Parfrey, Douglas Reay, Nicholas Taylor, J. J. Wilks","Steampunk / Post-Apocalypse","World of Broken Gears","Cambridge University Role-playing Society","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=7109","Death's Door","James Brown","Generic","Generic","Blank Shield Press","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=7167","Discordia","John Wick","Conspiracy","Modern","Wicked Dead Brewing Company","Advantage 5","Outie (Best New RPG First Runner-Up, 2005)",""
"http://index.rpg.net/display-entry.phtml?mainid=5186","Altus Adventum","Roderic Waibel","Fantasy","Generic","Sacrosanct Games","InertiaX","",""
"http://index.rpg.net/display-entry.phtml?mainid=13374","Under the Bed","Joshua AC Newman","Fantasy / Horror","Generic","glyphpress","Under the Bed","",""
"http://index.rpg.net/display-entry.phtml?mainid=9370","Lejendary Adventure Essentials","Gary Gygax","Fantasy","Learth","Troll Lord Games","Lejendary Adventure","",""
"http://index.rpg.net/display-entry.phtml?mainid=3620","The United Citizens' Federation","Greg Lynch","Science Fiction","Starship Troopers","Mongoose Publishing","d20 3.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=4472","The Big Night","Allan Dotson","Cartoon","Generic","May Contain Monkeys","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=11710","...In Spaaace!","Greg Stolze","Science Fiction / Humor","Far Future","Greg Stolze","Token Effort","",""
"http://index.rpg.net/display-entry.phtml?mainid=2607","Reaper Madness","Steve Johnson","Humor","Modern","Fuquit Games","QAGS 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=9368","Lejendary Adventure Essentials Rulebook","Gary Gygax","Fantasy","Generic","Troll Lord Games","Lejendary Adventure","",""
"http://index.rpg.net/display-entry.phtml?mainid=13675","Valherjar: The Chosen Slain","Greg Spyridis","Fantasy / Modern","Modern","Game Monkey Press","AOR Gaming System","",""
"http://index.rpg.net/display-entry.phtml?mainid=16722","@ctiv8","James Desborough","Conspiracy","@ctiv8","Postmortem Studios","Xpress","",""
"http://index.rpg.net/display-entry.phtml?mainid=15771","Starquest Universal Rules","Matt deMille","Science Fiction","Generic","New Dimension Games","Starquest","",""
"http://index.rpg.net/display-entry.phtml?mainid=15776","Phenomenon","Matt deMille","Conspiracy","Earth","New Dimension Games","","",""
"http://index.rpg.net/display-entry.phtml?mainid=14622","Edward Abbot Abbot's Flatland, the RPG","","Fantasy","Flatland","Red Anvil Productions","KaSE","",""
"http://index.rpg.net/display-entry.phtml?mainid=16725","Objective Interim Modern Combat System","","Action","1980s","SPQR Studios","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=14612","State Secrets","Bob Mason, Carl Warner","Science Fiction","23rd century","Arcana Imperii","State Secrets","",""
"http://index.rpg.net/display-entry.phtml?mainid=16803","Barbarians Versus","Nathan J. Hill","Fantasy / Sword & Sorcery","Generic","Mystic Ages Publishing","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=3458","Omni System","K. Scott Agnew, Aaron Dembski-Bowden","Generic","Generic","Morrigan Press","Omni System","",""
"http://index.rpg.net/display-entry.phtml?mainid=10084","Albion","Tim Gray","Fantasy","Future","Silver Branch Games","LODE","",""
"http://index.rpg.net/display-entry.phtml?mainid=13523","Alien Angels","Michael Walton","Conspiracy","Modern Place: suburbs","Black Rabbit Games","Alien Angels","Ronny (September High Ronny, 2005)","Group: aliens, androids, girlfriends, Men in Black Other: 24 hour RPGs"
"http://index.rpg.net/display-entry.phtml?mainid=2752","Rêve: the Dream Ouroboros","Denis Gerfaud","Fantasy","Generic","Malcontent Games","Rêve: the Dream Ouroboros 2","Grog d'Or (Best RPG Nominee, 2002)",""
"http://index.rpg.net/display-entry.phtml?mainid=9373","Schauermarchen","John Wick","Fantasy / Dark","Generic","Wicked Dead Brewing Company","","",""
"http://index.rpg.net/display-entry.phtml?mainid=9477","Wraeththu: From Enchantment to Fulfilment","Storm Constantine, Gabriel Strange, Lydia Wood","Post-Apocalypse","Wraeththu Mythos","Immanion Press","Storm System","",""
"http://index.rpg.net/display-entry.phtml?mainid=3441","Spirit of the Century","Leonard Balsera, Rob Donoghue, Fred Hicks","Pulp","Spirit of the Century Time: 1920s","Evil Hat Productions","Fate 3","ENnie (Silver for Best Rules, 2007) Outie (Best New RPG Second Runner-Up, 2006) Indie RPG (Indie Game of the Year, 2006) Indie RPG (Best Support Runner Up, 2006) Indie RPG (Best Production Runner Up, 2006) ENnie (Honourable Mention for Best Game, 2007) Ogre's Choice (Best Roleplaying Game, 2007)","Other: fudge dice"
"http://index.rpg.net/display-entry.phtml?mainid=3253","Don't Rest Your Head","Fred Hicks","Horror","Modern","Evil Hat Productions","Generic / One-Off System","Outie (Best New RPG First Runner-Up, 2006) Indie RPG (Indie Game of the Year Runner Up, 2006) Indie RPG (Most Innovative Game Runner Up, 2006)",""
"http://index.rpg.net/display-entry.phtml?mainid=2303","Faery's Tale","Sandy Antunes, Robin D. Laws, Christina Stiles, Patrick Sweeney","Fantasy","Brightwood","Firefly Games","Faery's Tale","Outie (Best New RPG Honorable Mention, 2006) ENnie (Nominee for Best Cover Art, 2007) ENnie (Nominee for Best Game, 2007) ENnie (Nominee for Best Rules, 2007) Ogre's Choice (Best Roleplaying Game Nominee, 2007)",""
"http://index.rpg.net/display-entry.phtml?mainid=2327","Hollow Earth Expedition","Bruce Baugh, Brannon Boren, Patrick Bradley, Eric Cagle, Jason Carl, Jeff Combos, Steve Winter","Pulp / Science Fiction","1930s","Exile Game Studio","Ubiquity","ENnie (Silver for Best Cover Art, 2007) ENnie (Honourable Mention for Best Interior Art, 2007) ENnie (Nominee for Best Game, 2007) ENnie (Nominee for Best Writing, 2007) ENnie (Nominee for Best Product, 2007) Grog d'Or (Best RPG Nominee, 2010)",""
"http://index.rpg.net/display-entry.phtml?mainid=5325","Wild Talents","Dennis Detwiller, Kenneth Hite, Shane Ivey, Greg Stolze","Super Hero","Modern","Arc Dream Publishing","Wild Talents","Grog d'Or (Best RPG Nominee, 2008) ENnie (Nominee for Best Rules, 2010) ENnie (Nominee for Best Game, 2010) ENnie (Nominee for Best Product, 2010)",""
"http://index.rpg.net/display-entry.phtml?mainid=5486","Qin: The Warring States","Pierre Buty, Romain d’Huissier, Florrent, Kristoff, Neko","Oriental","240 BC China","7ème Cercle","Qin: The Warring States","ENnie (Silver for Best Interior Art, 2007) ENnie (Silver for Best Game, 2007) ENnie (Nominee for Best Production Values, 2007) ENnie (Nominee for Best Rules, 2007) ENnie (Nominee for Best Writing, 2007) ENnie (Nominee for Best Product, 2007) Grog d'Or (Best RPG Nominee, 2008) Grog d'Or (Best RPG Nominee, 2006) Grog d'Or (Best RPG Nominee, 2009)",""
"http://index.rpg.net/display-entry.phtml?mainid=3454","AGON","John Harper","Fantasy / Historical","Ancient Greece","one.seven design","AGON","Indie RPG (Most Innovative Game Runner Up, 2006)",""
"http://index.rpg.net/display-entry.phtml?mainid=5299","The Zorcerer of Zo","Andrew Byers, Scott Kane, Chad Underkoffler","Fantasy","The Zantabulous Land of Zo","Atomic Sock Monkey Press","PDQ 0","Outie (Best New RPG, 2006) Indie RPG (Indie Game of the Year Runner Up, 2006) Indie RPG (Best Support Runner Up, 2006)",""
"http://index.rpg.net/display-entry.phtml?mainid=3392","Burning Empires","Luke Crane","Science Fiction","Iron Empires","Luke Crane","Burning Wheel","Origins Awards (Best Role-Playing Game, 2006) Outie (Best Licensed Thing, 2006) Indie RPG (Indie Game of the Year Runner Up, 2006) Indie RPG (Best Support, 2006) Indie RPG (Best Production, 2006) ENnie (Nominee for Best Interior Art, 2007) ENnie (Nominee for Best Production Values, 2007)",""
"http://index.rpg.net/display-entry.phtml?mainid=1484","Lacuna Part I. The Creation of the Mystery and the Girl from Blue City","Jared A. Sorensen","Horror","Near Future","Memento Mori Theatricks","Lacuna","Indie RPG (Andy's Choice Nod, 2004) Indie RPG (Indie Game of the Year Runner Up, 2004) Indie RPG (Most Innovative Game Runner Up, 2004) Indie RPG (Best Production Runner Up, 2004) Indie RPG (Indie Game of the Year Runner Up, 2006) Indie RPG (Most Innovative Game, 2006) ENnie (Nominee for Best Cover Art, 2007)",""
"http://index.rpg.net/display-entry.phtml?mainid=2845","Promethean: The Created","Justin Achilli, Alan Alexander, Carl Bowen, Bill Bridges, Rick Chillot, Conrad Hubbard, Howard Ingham, Joseph Carriker Jr., Matthew McFarland","Horror","World of Darkness","White Wolf Publishing","Promethean: The Created","Outie (Best New RPG Second Runner-Up, 2006) Scrye Player's Choice (Favorite New Role-Playing Game, 2006)",""
"http://index.rpg.net/display-entry.phtml?mainid=3567","Cold City","Malcolm Craig, Steve Dempsey","War / Horror","1950s","Contested Ground Studios","Cold City","",""
"http://index.rpg.net/display-entry.phtml?mainid=7986","Mythic Role Playing","Tom Pigeon","Generic","Generic","Word Mill Games","Mythic Role Playing","",""
"http://index.rpg.net/display-entry.phtml?mainid=1333","Conspiracy X","Evin Ager, David F. Chapman, Rick Ernst, M. Alexander Jurkat, Shirley Madewell, Ben Monroe, Chris Pallace","Horror","Modern","Eden Studios","Unisystem 2","Outie (Most Improved Retread First Runner-Up, 2002) ENnie (Honourable Mention for Best Product, 2007) ENnie (Nominee for Best Game, 2007) Grog d'Or (Best RPG Nominee, 2001)",""
"http://index.rpg.net/display-entry.phtml?mainid=445","True20 Adventure Roleplaying","Bruce Baugh, David Bolack, Aaron Infante-Levy, Matthew E. Kaiser, Steve Kenson, Dave Mattingly, Aaron Sullivan, Ryan Wolfe, Johnathan Wright","Generic","Generic","Green Ronin Publishing","True20 2","Ogre's Choice (Best Roleplaying Game, 2006)",""
"http://index.rpg.net/display-entry.phtml?mainid=4440","NEMESIS","Dennis Detwiller, Shane Ivey, Greg Stolze","Horror","Past Century","Arc Dream Publishing","Nemesis 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=5270","Shab-al-Hiri Roach, The","Jason Morningstar","Horror / Humor","1920s","Bully Pulpit Games","Generic / One-Off System","Outie (Best Sui Generis RPG, 2006) Indie RPG (Indie Game of the Year Runner Up, 2006) Ogre's Choice (Best Card Game Nominee, 2006)","Group: cockroaches"
"http://index.rpg.net/display-entry.phtml?mainid=4555","Midway City","Eddy Webb","Science Fiction","Generic","Z-Man Games","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=4910","Passages","Richard Farrese, Justin D. Jacobson","Fantasy / Historical","19th century","Blue Devil Games","Bullseye","",""
"http://index.rpg.net/display-entry.phtml?mainid=3150","Forgotten Futures","Marcus L. Rowland","Fantasy / Steam Punk","Victorian Era","Heliograph","Forgotten Futures","",""
"http://index.rpg.net/display-entry.phtml?mainid=10431","In Dark Alleys","Brian St. Claire-King","Modern / Horror","In Dark Alleys","Vajra Enterprises","ORC","",""
"http://index.rpg.net/display-entry.phtml?mainid=2411","Cat","John Wick","Fantasy / Modern","Generic","Wicked Dead Brewing Company","Advantage","Indie RPG (Indie Game of the Year Runner Up, 2004) Indie RPG (Most Innovative Game Runner Up, 2004) Indie RPG (Andy's Choice Nod, 2004) Outie (Best New RPG Honorable Mention, 2004) Grog d'Or (Best RPG Nominee, 2005)",""
"http://index.rpg.net/display-entry.phtml?mainid=3252","Shock: Social Science Fiction","Ben Lehman, Joshua A. C. Newman","Science Fiction","Generic","glyphpress","Shock","Indie RPG (Indie Game of the Year Runner Up, 2006) Indie RPG (Most Innovative Game Runner Up, 2006)",""
"http://index.rpg.net/display-entry.phtml?mainid=1534","Gunslingers and Gamblers","Jonathan Clarke","Western","19th century","FJGaming, UK","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=3255","The Chronicles of Ramlar","Alana Abbott, Benji Blailock, Michael Johnston, Tony Lee, John Prescott, Wayne Sykes, Pyran Taylor, Shane Wilson","Fantasy","Eranon","White Silver Publishing","A/B System","ENnie (Nominee for Best Cover Art, 2008)",""
"http://index.rpg.net/display-entry.phtml?mainid=115","Mazes & Minotaurs","Paul Elliott, Olivier Legrand","Fantasy / Historical","Maziverse","Legendary Games Studio","Mazes & Minotaurs","",""
"http://index.rpg.net/display-entry.phtml?mainid=5173","Contenders","Joe J. Prince","Generic","Generic","Prince of Darkness Games, UK","Contenders","Ronny (October High Ronny, 2005)","Group: boxers Other: 24 hour RPGs, boxing, fights, pain"
"http://index.rpg.net/display-entry.phtml?mainid=4908","OVA: Open Versatile Anime Role-Playing Game","Clay Gardner","Anime","Generic","Wise Turtle Publishing","OVA","",""
"http://index.rpg.net/display-entry.phtml?mainid=5360","The Esoterrorists","Robin D. Laws","Horror","Esoterrorists","Pelgrane Press","Esoterrorists","Outie (Best New RPG Honorable Mention, 2006) ENnie (Honourable Mention for Best Game, 2007) ENnie (Nominee for Best Rules, 2007)",""
"http://index.rpg.net/display-entry.phtml?mainid=5236","Best Friends","Gregor Hutton","Multigenre","Generic","Box Ninja","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=5313","Mortal Coil","Brennan Taylor","Fantasy / Modern","Generic","Galileo Games","Mortal Coil","Outie (Best New RPG First Runner-Up, 2006)",""
"http://index.rpg.net/display-entry.phtml?mainid=6401","Panty Explosion","Jake Richmond, Matt Schlotte","Anime","Modern","Atarashi Games","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=3940","Coyote Trail Expanded","Brett M. Bernstein, Peter C. Spahn","Western","Generic","Politically Incorrect Games","genreDiversion i","Indie RPG (Indie Game of the Year Runner Up, 2005)",""
"http://index.rpg.net/display-entry.phtml?mainid=2957","Story Engine Universal Rules","Christian Aldridge","Generic","Generic","Politically Incorrect Games","Story Engine 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=5265","Full Light, Full Steam","Joshua Bishop-Roby","Science Fiction / Historical","19th century","Kallisti Press","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=4451","The Princes' Kingdom","Clinton R. Nixon","Fantasy","Generic","CRN Games","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=3570","Noumenon","Josh Benton, Nick Bousfield, Thomas Eliot, Lee Foster, Robert Hansen, Nathan Hill, Khairul Hisham, Darwin Leary, Darren Maclennan, Jens Rushing, Monica Valentinelli, Caias Ward, Chris Welsh","Fantasy","Silhoutte Rouge","Abstract Nova","Dominoes 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=8357","Super Console","Colin Fredericks","Humor","Generic","Valent Games","Console 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=3645","Kobolds Ate My Baby!","Daniel Landis, Christopher O'Neill","Fantasy / Humor","Generic","Dork Storm Press","BEeR Engine!","Outie (Best Retread Honorable Mention, 2006) Grog d'Or (Best RPG Nominee, 2006)","Group: kobolds"
"http://index.rpg.net/display-entry.phtml?mainid=3452","The Edge Of Midnight","Martin Hall, Kevin Millard, Marshall Smith, Ree Soesbee, Rob Vaux","Noir / Fantasy","Unified Commonwealth / 1940s","Studio 2","The Edge Of Midnight","Grog d'Or (Best RPG Nominee, 2008)",""
"http://index.rpg.net/display-entry.phtml?mainid=3258","Cadwallon","Jean Bay, Bruno Bechu, Sebastien Celerin, Arnaud Cuidet, Damien Desnous, Ivo Garcia, Vincent Kaufmann, Gregoire Laakmann, Willem Peerbolte, Franck Plasse, Nicolas Raoult, Xavier Spinat","Fantasy","Confrontation","Rackham","Cadwallon 0","Grog d'Or (Best RPG Nominee, 2007)",""
"http://index.rpg.net/display-entry.phtml?mainid=8068","EarthAD.2","Brett M. Bernstein, Peter C. Spahn","Post-Apocalypse","EarthAD.2","Precis Intermedia Gaming","genreDiversion i","",""
"http://index.rpg.net/display-entry.phtml?mainid=2635","In Harm's Way: A Napoleonic Naval Roleplaying Game","Clash Bowley","Historical","19th century","Flying Mice","StarCluster 2.5","Indie RPG (Indie Game of the Year Runner Up, 2006)",""
"http://index.rpg.net/display-entry.phtml?mainid=5381","Shooting the Moon","Emily Care Boss","Romance","Generic","Black and Green Games","Generic / One-Off System 0","Grog d'Or (Best RPG Nominee, 2007)",""
"http://index.rpg.net/display-entry.phtml?mainid=3505","Covenant: A Story Game of Failing Conspiracies","Matt Machell","Conspiracy","Modern","Realms Publishing","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=529","Questers of the Middle Realms","Tim Gray","Fantasy","World of Median","Silver Branch Games","PDQ 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=4667","Rune Stryders","Matt Drake, Michael Fiegel","Fantasy","Rhun","Politically Incorrect Games","Custom d10","",""
"http://index.rpg.net/display-entry.phtml?mainid=18187","Myriad","Ashok Desai","Generic","Generic","Sane Studios","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=13760","Primitive","Kevin Allen Jr.","Historical","Prehistoric","Kevin Allen Jr. Design","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=5291","Wilderness of Mirrors","John Wick","Espionage","Generic","Wicked Dead Brewing Company","Risk Trust and Time","Outie (Best Sui Generis RPG First Runner-Up, 2006)",""
"http://index.rpg.net/display-entry.phtml?mainid=9480","Mars: The Roleplaying Game of Planetary Romance","Lizard, Gareth-Michael Skarka, Ian Sturrock","Science Fantasy","Mars","Adamant Entertainment","Mars d20 Modern","",""
"http://index.rpg.net/display-entry.phtml?mainid=5550","Zen and the Art of Mayhem","Dave Z","Anime","Generic","PANIC Studios","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=576","FTL Now","Albert Bailey, Clash Bowley, John Snead, Ryan Span","Science Fiction","Cold Space","Flying Mice","StarCluster 2.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=1072","Warlords of the Accordlands: The Master Codex","Jeff Ibach","Fantasy","Accordlands","AEG","d20 3.5","ENnie (Nominee for Best d20 or OGL Product, 2007) ENnie (Nominee for Best Interior Art, 2007) ENnie (Nominee for Best Setting, 2007)",""
"http://index.rpg.net/display-entry.phtml?mainid=4575","The Terran Trade Authority Roleplaying Game","K. Scott Andrew, Stewart Cowley, Jeff Lilly","Science Fiction","Terran Trade Authority","Morrigan Press","Omni System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=4620","Carry: A Game about War","Nathan D. Paoletta","War","Vietnam","Hamsterprophet Productions","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=19608","Snakes On A Plane: The Roleplaying Game","Deacon Blues","Pulp","Snakes On A Plane","RPG.net","d6 System","",""
"http://index.rpg.net/display-entry.phtml?mainid=9247","Blood!","James Desborough, Stephen Osborn, Norley Tucker","Horror","Generic","Postmortem Studios, UK","Blood! 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=4445","The Battleaxe RPG","Donald E. Olson, K. Douglas Woolsey","Fantasy","Mordredica","Sixteen Coal Black Horses","Invoke! Game Engine","Indie RPG (Best Free Game Runner Up, 2004) Indie RPG (Best Support Runner Up, 2004) Indie RPG (Best Production Runner Up, 2004) Indie RPG (Andy's Choice Nod, 2004)",""
"http://index.rpg.net/display-entry.phtml?mainid=13143","Guardians of Metro City","Michael T. Desing","Super Hero","Metro City","Teddy Bear Press","Guardians of Metro City","",""
"http://index.rpg.net/display-entry.phtml?mainid=7803","Covert Generation","Caz Granberg","Espionage","Near Future","Hefty Wrenches Game Design","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=3991","Heimot","Samuli Ahokas, Miska Fredman, Joni Virolainen","Science Fiction","Heimot","Ironspine","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=8003","Unistat","Andrew Morris","Generic","Generic","Plague Monkey Games","Generic / One-Off System","Indie RPG (Best Free Game Runner Up, 2006)",""
"http://index.rpg.net/display-entry.phtml?mainid=1951","Odyssey Prime","Tony Lee","Science Fiction","Modern","Misfit Studios / Eden Studios","d20 Modern","",""
"http://index.rpg.net/display-entry.phtml?mainid=2328","seven13: Cycle of Existence","Christopher Ashe","Generic","Modern","Broken Doll Studios","seven13","",""
"http://index.rpg.net/display-entry.phtml?mainid=4661","A Thousand and One Nights: A Game of Enticing Stories","Meguey Baker","Oriental","Arabian Nights","Night Sky Games","Generic / One-Off System 0","Indie RPG (Indie Game of the Year Runner Up, 2006) Indie RPG (Most Innovative Game Runner Up, 2006)",""
"http://index.rpg.net/display-entry.phtml?mainid=2701","Abeo","Dana Brandt, Chuck Lauer, Jennifer Reynolds","Horror","Modern","Insomnium Games","Crisis System","",""
"http://index.rpg.net/display-entry.phtml?mainid=3887","Timestream","Nathan D. Paoletta","Time Travel","Generic","Hamsterprophet Productions","Timestream","",""
"http://index.rpg.net/display-entry.phtml?mainid=6404","Steal 2.0: A Modern Crime RPG","Matthew Kershaw","Action / Crime","2000","Spyglass Productions","Spook Engine","",""
"http://index.rpg.net/display-entry.phtml?mainid=537","Hi/Lo Heroes","Jeff Moore","Super Hero","Generic","1KM1KT","Hi/Lo Heroes","",""
"http://index.rpg.net/display-entry.phtml?mainid=2291","Fantasy Sagas: Players Guidebook for the E-RPG System","Ruel Knudson","Fantasy","Generic","Ironwood Omnimedia Company","E-RPG","",""
"http://index.rpg.net/display-entry.phtml?mainid=5721","HDL Basic Rules","Sean Boyle","Generic","Generic","Tremorworks","HDL","",""
"http://index.rpg.net/display-entry.phtml?mainid=2292","The Game Master Lodestar: A Game Master Handbook for the E-RPG System","Ruel Knudson","Generic","Generic","Ironwood Omnimedia Company","E-RPG","",""
"http://index.rpg.net/display-entry.phtml?mainid=16924","'45 Psychobilly Retropocalypse","James Desborough","Post-Apocalypse / Humor","'45 Psychobilly Retropocalypse","Postmortem Studios","Xpress","",""
"http://index.rpg.net/display-entry.phtml?mainid=6400","AssassinX","M. Jason Parent","Action / Crime","2000","EN Publishing, Canada","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=4554","Kid Universe","Mark Wilkinson","Science Fiction","Antwaris Galaxy","Tower Ravens","Omni-Gamer System","",""
"http://index.rpg.net/display-entry.phtml?mainid=12154","Squadron UK, Book 1: Character Creation","Simon Burley, Peter Haines","Super Hero","Generic","Simon Burley Productions, UK","Golden Heroes 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=14528","NeoExodus Adventure: Gel","Lee Hammock, Chris McCoy","Fantasy / Horror","NeoExodus","LPJ Design","d20 3.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=18031","It Was a Mutual Decision","Ron Edwards","Generic","Generic","Adept Press","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=17070","Baba Yaga: The Secret War","Paul M. Melroy","Fantasy / Historical","World War II","Distant Horizons Games","Baba Yaga","",""
"http://index.rpg.net/display-entry.phtml?mainid=16609","Liquid Crystal","Ashok Desai","Post-Apocalypse","New Olympus","Sane Studios","Liquid Crystal","",""
"http://index.rpg.net/display-entry.phtml?mainid=16608","DreamCatcher","Ashok Desai","Dream","The Reverie","Sane Studios","DreamCatcher","",""
"http://index.rpg.net/display-entry.phtml?mainid=11527","Playin' in the Streets","Christopher Clark","Generic","Modern","Inner City Games","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=9949","Supers Inc.","William Corrie III","Super Hero","Generic","Hinterwelt Enterprises","Iridium Lite","",""
